Date,Close
2010-04-29,35.49872970581055
2010-04-30,34.73426055908203
2010-05-03,33.2347297668457
2010-05-04,32.87209701538086
2010-05-05,32.24484634399414
2010-05-06,30.647300720214844
2010-05-07,29.8436336517334
2010-05-10,32.13703918457031
2010-05-11,30.980531692504883
2010-05-12,30.8629207611084
2010-05-13,30.04945182800293
2010-05-14,29.098766326904297
2010-05-17,30.17685890197754
2010-05-18,29.961240768432617
2010-05-19,29.637815475463867
2010-05-20,27.67763900756836
2010-05-21,28.42250633239746
2010-05-24,28.52051544189453
2010-05-25,28.15788459777832
2010-05-26,28.13827896118164
2010-05-27,29.863231658935547
2010-05-28,29.72601890563965
2010-06-01,28.26569366455078
2010-06-02,29.784828186035156
2010-06-03,29.784828186035156
2010-06-04,28.412704467773438
2010-06-07,27.530628204345703
2010-06-08,27.96186637878418
2010-06-09,27.305206298828125
2010-06-10,28.66752815246582
2010-06-11,29.255578994750977
2010-06-14,29.147769927978516
2010-06-15,30.372875213623047
2010-06-16,29.8436336517334
2010-06-17,29.794628143310547
2010-06-18,29.618209838867188
2010-06-21,29.794628143310547
2010-06-22,28.57931900024414
2010-06-23,28.677330017089844
2010-06-24,27.256202697753906
2010-06-25,27.716842651367188
2010-06-28,27.599233627319336
2010-06-29,26.080102920532227
2010-06-30,25.923288345336914
2010-07-01,26.119300842285156
2010-07-02,26.481937408447266
2010-07-06,27.246402740478516
2010-07-07,28.0108699798584
2010-07-08,28.647924423217773
2010-07-09,28.863542556762695
2010-07-12,28.97135353088379
2010-07-13,29.902435302734375
2010-07-14,29.706418991088867
2010-07-15,29.500600814819336
2010-07-16,28.099077224731445
2010-07-19,28.393102645874023
2010-07-20,28.92234992980957
2010-07-21,28.442108154296875
2010-07-22,29.049760818481445
2010-07-23,29.931838989257812
2010-07-26,29.775022506713867
2010-07-27,29.186975479125977
2010-07-28,29.245779037475586
2010-07-29,26.217309951782227
2010-07-30,27.099388122558594
2010-08-02,27.422815322875977
2010-08-03,27.246402740478516
2010-08-04,27.12879180908203
2010-08-05,26.864168167114258
2010-08-06,26.80536460876465
2010-08-09,26.570140838623047
2010-08-10,26.207509994506836
2010-08-11,25.22742462158203
2010-08-12,25.237226486206055
2010-08-13,24.776586532592773
2010-08-16,24.600170135498047
2010-08-17,25.805675506591797
2010-08-18,26.27611541748047
2010-08-19,26.138906478881836
2010-08-20,26.295719146728516
2010-08-23,25.991891860961914
2010-08-24,25.26662826538086
2010-08-25,25.119613647460938
2010-08-26,24.864791870117188
2010-08-27,25.658660888671875
2010-08-30,24.982402801513672
2010-08-31,24.560964584350586
2010-09-01,25.9722900390625
2010-09-02,26.687753677368164
2010-09-03,27.844253540039062
2010-09-07,27.216999053955078
2010-09-08,27.491422653198242
2010-09-09,27.383615493774414
2010-09-10,27.86385726928711
2010-09-13,28.863542556762695
2010-09-14,28.892948150634766
2010-09-15,28.687129974365234
2010-09-16,28.373502731323242
2010-09-17,28.17748260498047
2010-09-20,28.804737091064453
2010-09-21,27.040584564208984
2010-09-22,26.707355499267578
2010-09-23,26.168306350708008
2010-09-24,26.942575454711914
2010-09-27,26.893573760986328
2010-09-28,27.344411849975586
2010-09-29,27.364011764526367
2010-09-30,27.501224517822266
2010-10-01,28.275493621826172
2010-10-04,27.550230026245117
2010-10-05,28.295095443725586
2010-10-06,28.66752815246582
2010-10-07,27.383615493774414
2010-10-08,26.266313552856445
2010-10-11,25.942886352539062
2010-10-12,25.639060974121094
2010-10-13,26.687753677368164
2010-10-14,26.93277359008789
2010-10-15,27.442419052124023
2010-10-18,28.736135482788086
2010-10-19,28.050071716308594
2010-10-20,28.304893493652344
2010-10-21,28.353899002075195
2010-10-22,28.383304595947266
2010-10-25,29.03015899658203
2010-10-26,27.344411849975586
2010-10-27,27.491422653198242
2010-10-28,26.952377319335938
2010-10-29,27.47182273864746
2010-11-01,26.746559143066406
2010-11-02,26.981779098510742
2010-11-03,27.354211807250977
2010-11-04,27.932464599609375
2010-11-05,27.903060913085938
2010-11-08,28.500911712646484
2010-11-09,28.22648811340332
2010-11-10,27.295408248901367
2010-11-11,27.89325714111328
2010-11-12,27.373811721801758
2010-11-15,27.07978630065918
2010-11-16,26.668149948120117
2010-11-17,26.491737365722656
2010-11-18,26.62894630432129
2010-11-19,26.834766387939453
2010-11-22,27.11899185180664
2010-11-23,26.668149948120117
2010-11-24,26.854366302490234
2010-11-26,26.619144439697266
2010-11-29,26.540740966796875
2010-11-30,26.344722747802734
2010-12-01,27.266002655029297
2010-12-02,27.462020874023438
2010-12-03,28.334299087524414
2010-12-06,28.314697265625
2010-12-07,28.373502731323242
2010-12-08,28.050071716308594
2010-12-09,28.8243408203125
2010-12-10,29.284982681274414
2010-12-13,29.618209838867188
2010-12-14,29.647615432739258
2010-12-15,29.539804458618164
2010-12-16,29.637815475463867
2010-12-17,29.373188018798828
2010-12-20,29.235979080200195
2010-12-21,29.863231658935547
2010-12-22,29.92203712463379
2010-12-23,29.902435302734375
2010-12-27,30.235666275024414
2010-12-28,30.147459030151367
2010-12-29,30.20626449584961
2010-12-30,30.27486801147461
2010-12-31,30.088653564453125
2011-01-03,30.372875213623047
2011-01-04,31.05893898010254
2011-01-05,31.166746139526367
2011-01-06,30.83351707458496
2011-01-07,30.67670440673828
2011-01-10,30.911928176879883
2011-01-11,31.088340759277344
2011-01-12,31.58818244934082
2011-01-13,31.3725643157959
2011-01-14,31.009933471679688
2011-01-18,31.088340759277344
2011-01-19,30.81391716003418
2011-01-20,30.882522583007812
2011-01-21,31.17654800415039
2011-01-24,31.166746139526367
2011-01-25,31.715599060058594
2011-01-26,31.450973510742188
2011-01-27,30.15726089477539
2011-01-28,28.951753616333008
2011-01-31,28.90275001525879
2011-02-01,29.206573486328125
2011-02-02,28.941953659057617
2011-02-03,29.235979080200195
2011-02-04,29.17717170715332
2011-02-07,29.284982681274414
2011-02-08,29.745622634887695
2011-02-09,29.66721534729004
2011-02-10,29.618209838867188
2011-02-11,30.216062545776367
2011-02-14,30.01024627685547
2011-02-15,29.794628143310547
2011-02-16,30.50029182434082
2011-02-17,30.71590805053711
2011-02-18,31.01973533630371
2011-02-22,29.51040267944336
2011-02-23,29.402591705322266
2011-02-24,29.43199348449707
2011-02-25,29.863231658935547
2011-02-28,29.88283348083496
2011-03-01,29.05956268310547
2011-03-02,28.961551666259766
2011-03-03,29.66721534729004
2011-03-04,29.549604415893555
2011-03-07,29.294782638549805
2011-03-08,29.961240768432617
2011-03-09,30.245468139648438
2011-03-10,29.775022506713867
2011-03-11,30.09845542907715
2011-03-14,28.8243408203125
2011-03-15,28.93214988708496
2011-03-16,28.510711669921875
2011-03-17,28.589120864868164
2011-03-18,28.97135353088379
2011-03-21,29.539804458618164
2011-03-22,29.461397171020508
2011-03-23,29.902435302734375
2011-03-24,29.87303352355957
2011-03-25,29.75542449951172
2011-03-28,29.363388061523438
2011-03-29,29.66721534729004
2011-03-30,29.608407974243164
2011-03-31,29.588809967041016
2011-04-01,29.87303352355957
2011-04-04,29.67701530456543
2011-04-05,29.579008102416992
2011-04-06,29.66721534729004
2011-04-07,29.402591705322266
2011-04-08,28.883146286010742
2011-04-11,28.66752815246582
2011-04-12,29.03015899658203
2011-04-13,28.863542556762695
2011-04-14,29.314382553100586
2011-04-15,29.402591705322266
2011-04-18,28.97135353088379
2011-04-19,29.17717170715332
2011-04-20,29.343788146972656
2011-04-21,29.500600814819336
2011-04-25,29.481000900268555
2011-04-26,29.92203712463379
2011-04-27,30.088653564453125
2011-04-28,29.21637535095215
2011-04-29,29.079164505004883
2011-05-02,30.186660766601562
2011-05-03,31.049137115478516
2011-05-04,30.911928176879883
2011-05-05,30.617900848388672
2011-05-06,31.156946182250977
2011-05-09,31.57838249206543
2011-05-10,32.12723159790039
2011-05-11,32.02922821044922
2011-05-12,32.35265350341797
2011-05-13,32.34285354614258
2011-05-16,31.87240982055664
2011-05-17,30.853120803833008
2011-05-18,31.68619155883789
2011-05-19,32.02922821044922
2011-05-20,31.196151733398438
2011-05-23,30.48068618774414
2011-05-24,30.46108627319336
2011-05-25,30.568897247314453
2011-05-26,30.51988983154297
2011-05-27,31.000131607055664
2011-05-31,31.48037338256836
2011-06-01,30.372875213623047
2011-06-02,30.50029182434082
2011-06-03,29.9122371673584
2011-06-06,29.56920623779297
2011-06-07,29.716218948364258
2011-06-08,29.186975479125977
2011-06-09,29.67701530456543
2011-06-10,28.92234992980957
2011-06-13,28.598920822143555
2011-06-14,28.951753616333008
2011-06-15,25.031408309936523
2011-06-16,24.57076644897461
2011-06-17,25.070608139038086
2011-06-20,24.60997200012207
2011-06-21,25.149015426635742
2011-06-22,25.286230087280273
2011-06-23,25.041208267211914
2011-06-24,25.051006317138672
2011-06-27,24.68837547302246
2011-06-28,24.590368270874023
2011-06-29,24.60997200012207
2011-06-30,25.296030044555664
2011-07-01,25.658660888671875
2011-07-05,25.786073684692383
2011-07-06,26.197708129882812
2011-07-07,26.22711181640625
2011-07-08,25.903682708740234
2011-07-11,25.247026443481445
2011-07-12,25.188220977783203
2011-07-13,25.374435424804688
2011-07-14,24.92359733581543
2011-07-15,25.13921546936035
2011-07-18,23.816097259521484
2011-07-19,24.68837547302246
2011-07-20,25.188220977783203
2011-07-21,26.168306350708008
2011-07-22,26.27611541748047
2011-07-25,26.285919189453125
2011-07-26,26.295719146728516
2011-07-27,25.345035552978516
2011-07-28,23.07123374938965
2011-07-29,22.708600997924805
2011-08-01,22.600791931152344
2011-08-02,21.48349380493164
2011-08-03,21.57170295715332
2011-08-04,20.189781188964844
2011-08-05,19.925155639648438
2011-08-08,17.651355743408203
2011-08-09,18.523632049560547
2011-08-10,16.79867935180664
2011-08-11,17.42593765258789
2011-08-12,17.710159301757812
2011-08-15,18.08259391784668
2011-08-16,18.18060302734375
2011-08-17,17.837574005126953
2011-08-18,16.749675750732422
2011-08-19,16.1616268157959
2011-08-22,15.798994064331055
2011-08-23,16.504653930664062
2011-08-24,17.08290672302246
2011-08-25,16.749675750732422
2011-08-26,17.02410316467285
2011-08-29,18.043392181396484
2011-08-30,18.455026626586914
2011-08-31,18.56283950805664
2011-09-01,18.023788452148438
2011-09-02,17.32792854309082
2011-09-06,16.965295791625977
2011-09-07,17.710159301757812
2011-09-08,16.99469757080078
2011-09-09,16.308639526367188
2011-09-12,16.49485206604004
2011-09-13,17.357328414916992
2011-09-14,17.837574005126953
2011-09-15,18.219806671142578
2011-09-16,17.87677574157715
2011-09-19,17.56315040588379
2011-09-20,17.249521255493164
2011-09-21,16.4654541015625
2011-09-22,15.583373069763184
2011-09-23,15.583373069763184
2011-09-26,15.897002220153809
2011-09-27,16.779081344604492
2011-09-28,15.68138313293457
2011-09-29,15.789191246032715
2011-09-30,14.818907737731934
2011-10-03,13.76041316986084
2011-10-04,14.377866744995117
2011-10-05,15.426560401916504
2011-10-06,15.926403045654297
2011-10-07,15.602974891662598
2011-10-10,15.622577667236328
2011-10-11,15.622577667236328
2011-10-12,16.308639526367188
2011-10-13,17.6905574798584
2011-10-14,17.87677574157715
2011-10-17,17.112306594848633
2011-10-18,18.0629940032959
2011-10-19,17.906179428100586
2011-10-20,18.435422897338867
2011-10-21,18.876466751098633
2011-10-24,19.533123016357422
2011-10-25,18.76865577697754
2011-10-26,19.072481155395508
2011-10-27,20.08197021484375
2011-10-28,20.817035675048828
2011-10-31,19.68013572692871
2011-11-01,19.04307746887207
2011-11-02,19.63113021850586
2011-11-03,20.121177673339844
2011-11-04,20.532812118530273
2011-11-07,20.336793899536133
2011-11-08,20.77783203125
2011-11-09,19.101884841918945
2011-11-10,19.376310348510742
2011-11-11,20.111371994018555
2011-11-14,20.356393814086914
2011-11-15,20.09177017211914
2011-11-16,19.65073013305664
2011-11-17,18.954870223999023
2011-11-18,18.758853912353516
2011-11-21,18.298213958740234
2011-11-22,17.82777214050293
2011-11-23,16.92609405517578
2011-11-25,17.08290672302246
2011-11-28,17.808168411254883
2011-11-29,17.73956298828125
2011-11-30,19.141088485717773
2011-12-01,19.12148666381836
2011-12-02,19.26849937438965
2011-12-05,19.86635398864746
2011-12-06,20.042766571044922
2011-12-07,20.258384704589844
2011-12-08,19.47431755065918
2011-12-09,19.807544708251953
2011-12-12,18.847061157226562
2011-12-13,18.111997604370117
2011-12-14,17.837574005126953
2011-12-15,17.955183029174805
2011-12-16,17.92578125
2011-12-19,17.298524856567383
2011-12-20,18.013988494873047
2011-12-21,18.092395782470703
2011-12-22,18.67064666748047
2011-12-23,18.709848403930664
2011-12-27,18.278610229492188
2011-12-28,17.6905574798584
2011-12-29,18.553035736083984
2011-12-30,18.99407386779785
2012-01-03,19.83694839477539
2012-01-04,20.297588348388672
2012-01-05,20.268186569213867
2012-01-06,20.875839233398438
2012-01-09,20.78763198852539
2012-01-10,21.2188720703125
2012-01-11,21.199268341064453
2012-01-12,21.88532829284668
2012-01-13,21.552099227905273
2012-01-17,21.346281051635742
2012-01-18,22.375375747680664
2012-01-19,22.904617309570312
2012-01-20,22.875219345092773
2012-01-23,22.787010192871094
2012-01-24,22.67919921875
2012-01-25,22.757604598999023
2012-01-26,23.92391014099121
2012-01-27,24.17873191833496
2012-01-30,23.943511962890625
2012-01-31,23.571077346801758
2012-02-01,23.806299209594727
2012-02-02,23.776897430419922
2012-02-03,24.149330139160156
2012-02-06,24.23753547668457
2012-02-07,24.217931747436523
2012-02-08,24.22773551940918
2012-02-09,24.33554458618164
2012-02-10,23.796499252319336
2012-02-13,23.806299209594727
2012-02-14,23.531875610351562
2012-02-15,23.37506103515625
2012-02-16,23.639684677124023
2012-02-17,23.571077346801758
2012-02-21,24.100324630737305
2012-02-22,23.776897430419922
2012-02-23,23.747493743896484
2012-02-24,24.012115478515625
2012-02-27,24.031719207763672
2012-02-28,23.67888832092285
2012-02-29,23.42406463623047
2012-03-01,23.776897430419922
2012-03-02,23.267250061035156
2012-03-05,23.100637435913086
2012-03-06,22.355770111083984
2012-03-07,22.238161087036133
2012-03-08,23.208446502685547
2012-03-09,23.62008285522461
2012-03-12,23.32605743408203
2012-03-13,24.070920944213867
2012-03-14,23.718090057373047
2012-03-15,23.963111877441406
2012-03-16,23.72789192199707
2012-03-19,24.061119079589844
2012-03-20,23.600479125976562
2012-03-21,23.629886627197266
2012-03-22,22.943824768066406
2012-03-23,22.885019302368164
2012-03-26,23.37506103515625
2012-03-27,23.48287010192871
2012-03-28,23.090835571289062
2012-03-29,23.002628326416016
2012-03-30,22.875219345092773
2012-04-02,22.904617309570312
2012-04-03,22.71840476989746
2012-04-04,22.551786422729492
2012-04-05,22.12055015563965
2012-04-09,21.98333740234375
2012-04-10,21.57170295715332
2012-04-11,23.051633834838867
2012-04-12,23.32605743408203
2012-04-13,23.228050231933594
2012-04-16,23.72789192199707
2012-04-17,24.002315521240234
2012-04-18,23.776897430419922
2012-04-19,23.42406463623047
2012-04-20,23.512271881103516
2012-04-23,23.345659255981445
2012-04-24,23.365259170532227
2012-04-25,24.012115478515625
2012-04-26,23.296653747558594
2012-04-27,22.983028411865234
2012-04-30,22.787010192871094
2012-05-01,22.943824768066406
2012-05-02,22.59099006652832
2012-05-03,22.238161087036133
2012-05-04,21.610904693603516
2012-05-07,21.561901092529297
2012-05-08,21.64030647277832
2012-05-09,21.689311981201172
2012-05-10,21.405086517333984
2012-05-11,21.297277450561523
2012-05-14,20.856239318847656
2012-05-15,20.326993942260742
2012-05-16,19.758541107177734
2012-05-17,19.209693908691406
2012-05-18,19.04307746887207
2012-05-21,19.47431755065918
2012-05-22,19.258697509765625
2012-05-23,19.160688400268555
2012-05-24,19.36650848388672
2012-05-25,19.219497680664062
2012-05-29,19.81734848022461
2012-05-30,19.08228302001953
2012-05-31,19.150888442993164
2012-06-01,18.13159942626953
2012-06-04,17.798368453979492
2012-06-05,18.111997604370117
2012-06-06,18.758853912353516
2012-06-07,19.072481155395508
2012-06-08,18.99407386779785
2012-06-11,18.151199340820312
2012-06-12,18.51383399963379
2012-06-13,18.18060302734375
2012-06-14,18.376619338989258
2012-06-15,18.709848403930664
2012-06-18,18.553035736083984
2012-06-19,18.856863021850586
2012-06-20,18.954870223999023
2012-06-21,18.396223068237305
2012-06-22,18.32761573791504
2012-06-25,17.906179428100586
2012-06-26,17.866973876953125
2012-06-27,18.053190231323242
2012-06-28,18.043392181396484
2012-06-29,18.78825569152832
2012-07-02,18.758853912353516
2012-07-03,19.307703018188477
2012-07-05,19.425312042236328
2012-07-06,18.76865577697754
2012-07-09,18.63144302368164
2012-07-10,18.58243751525879
2012-07-11,18.455026626586914
2012-07-12,18.25900650024414
2012-07-13,18.83725929260254
2012-07-16,18.38641929626465
2012-07-17,18.749052047729492
2012-07-18,18.69024658203125
2012-07-19,19.65073013305664
2012-07-20,19.24889373779297
2012-07-23,18.83725929260254
2012-07-24,18.366817474365234
2012-07-25,18.24921226501465
2012-07-26,17.22991943359375
2012-07-27,17.612154006958008
2012-07-30,17.84737205505371
2012-07-31,18.08259391784668
2012-08-01,17.592552185058594
2012-08-02,17.220117568969727
2012-08-03,17.749364852905273
2012-08-06,17.97478485107422
2012-08-07,17.8571720123291
2012-08-08,17.87677574157715
2012-08-09,18.210002899169922
2012-08-10,18.092395782470703
2012-08-13,17.984586715698242
2012-08-14,17.915979385375977
2012-08-15,17.984586715698242
2012-08-16,18.376619338989258
2012-08-17,18.406024932861328
2012-08-20,18.48442840576172
2012-08-21,18.24921226501465
2012-08-22,18.200204849243164
2012-08-23,17.994386672973633
2012-08-24,17.778766632080078
2012-08-27,17.621952056884766
2012-08-28,17.435739517211914
2012-08-29,17.357328414916992
2012-08-30,17.249521255493164
2012-08-31,17.13191032409668
2012-09-04,16.73007583618164
2012-09-05,16.9064884185791
2012-09-06,18.406024932861328
2012-09-07,19.26849937438965
2012-09-10,19.22929573059082
2012-09-11,19.36650848388672
2012-09-12,18.945068359375
2012-09-13,19.346904754638672
2012-09-14,19.572324752807617
2012-09-17,18.92547035217285
2012-09-18,19.0136775970459
2012-09-19,19.062681198120117
2012-09-20,18.89606475830078
2012-09-21,18.69024658203125
2012-09-24,18.700050354003906
2012-09-25,18.464828491210938
2012-09-26,18.504030227661133
2012-09-27,18.553035736083984
2012-09-28,18.38641929626465
2012-10-01,18.76865577697754
2012-10-02,18.69024658203125
2012-10-03,18.58243751525879
2012-10-04,18.97447395324707
2012-10-05,19.807544708251953
2012-10-08,19.59192657470703
2012-10-09,19.68013572692871
2012-10-10,19.219497680664062
2012-10-11,19.36650848388672
2012-10-12,19.307703018188477
2012-10-15,19.758541107177734
2012-10-16,20.1995792388916
2012-10-17,20.209381103515625
2012-10-18,20.189781188964844
2012-10-19,19.709537506103516
2012-10-22,19.513519287109375
2012-10-23,19.36650848388672
2012-10-24,19.02347755432129
2012-10-25,19.533123016357422
2012-10-26,19.170490264892578
2012-10-31,19.101884841918945
2012-11-01,19.58212661743164
2012-11-02,19.26849937438965
2012-11-05,19.170490264892578
2012-11-06,19.26849937438965
2012-11-07,18.905866622924805
2012-11-08,18.905866622924805
2012-11-09,18.807859420776367
2012-11-12,18.651046752929688
2012-11-13,18.63144302368164
2012-11-14,18.200204849243164
2012-11-15,18.308013916015625
2012-11-16,18.41582489013672
2012-11-19,18.99407386779785
2012-11-20,18.78825569152832
2012-11-21,19.111682891845703
2012-11-23,19.395912170410156
2012-11-26,19.22929573059082
2012-11-27,18.92547035217285
2012-11-28,19.376310348510742
2012-11-29,19.59192657470703
2012-11-30,19.63113021850586
2012-12-03,18.954870223999023
2012-12-04,18.876466751098633
2012-12-05,18.856863021850586
2012-12-06,18.807859420776367
2012-12-07,19.415512084960938
2012-12-10,19.6213321685791
2012-12-11,19.8271484375
2012-12-12,19.542922973632812
2012-12-13,19.32730484008789
2012-12-14,19.68013572692871
2012-12-17,20.09177017211914
2012-12-18,20.356393814086914
2012-12-19,20.552410125732422
2012-12-20,20.944446563720703
2012-12-21,20.503406524658203
2012-12-24,20.621017456054688
2012-12-26,20.611215591430664
2012-12-27,20.57201385498047
2012-12-28,20.356393814086914
2012-12-31,20.846437454223633
2013-01-02,21.385486602783203
2013-01-03,21.806921005249023
2013-01-04,22.09114646911621
2013-01-07,21.92453384399414
2013-01-08,21.64030647277832
2013-01-09,21.62070655822754
2013-01-10,21.787321090698242
2013-01-11,21.659908294677734
2013-01-14,21.797121047973633
2013-01-15,21.914731979370117
2013-01-16,21.738317489624023
2013-01-17,22.238161087036133
2013-01-18,22.41457748413086
2013-01-22,22.404773712158203
2013-01-23,22.355770111083984
2013-01-24,22.44397735595703
2013-01-25,22.50278091430664
2013-01-28,22.512584686279297
2013-01-29,22.238161087036133
2013-01-30,22.3067684173584
2013-01-31,23.32605743408203
2013-02-01,23.98271369934082
2013-02-04,23.659284591674805
2013-02-05,23.98271369934082
2013-02-06,23.97291374206543
2013-02-07,24.413951873779297
2013-02-08,24.48255729675293
2013-02-11,24.315942764282227
2013-02-12,24.747180938720703
2013-02-13,25.32543182373047
2013-02-14,25.580257415771484
2013-02-15,25.688064575195312
2013-02-19,25.991891860961914
2013-02-20,25.22742462158203
2013-02-21,24.97260093688965
2013-02-22,25.374435424804688
2013-02-25,24.48255729675293
2013-02-26,24.394350051879883
2013-02-27,24.894193649291992
2013-02-28,24.992202758789062
2013-03-01,24.805986404418945
2013-03-04,24.727581024169922
2013-03-05,24.747180938720703
2013-03-06,25.12941551208496
2013-03-07,25.550851821899414
2013-03-08,25.962488174438477
2013-03-11,26.521135330200195
2013-03-12,26.119300842285156
2013-03-13,26.187910079956055
2013-03-14,26.648550033569336
2013-03-15,26.403526306152344
2013-03-18,26.462331771850586
2013-03-19,26.530941009521484
2013-03-20,27.109189987182617
2013-03-21,26.344722747802734
2013-03-22,26.031097412109375
2013-03-25,26.089900970458984
2013-03-26,25.805675506591797
2013-03-27,25.991891860961914
2013-03-28,26.119300842285156
2013-04-01,25.746870040893555
2013-04-02,25.678264617919922
2013-04-03,24.76678466796875
2013-04-04,24.60997200012207
2013-04-05,24.247339248657227
2013-04-08,25.070608139038086
2013-04-09,25.119613647460938
2013-04-10,25.737070083618164
2013-04-11,25.962488174438477
2013-04-12,25.71746826171875
2013-04-15,24.2081356048584
2013-04-16,24.933399200439453
2013-04-17,24.061119079589844
2013-04-18,23.776897430419922
2013-04-19,24.38454818725586
2013-04-22,24.707977294921875
2013-04-23,25.296030044555664
2013-04-24,24.796184539794922
2013-04-25,24.953001022338867
2013-04-26,24.84518814086914
2013-04-29,25.42344093322754
2013-04-30,25.756671905517578
2013-05-01,25.7664737701416
2013-05-02,26.285919189453125
2013-05-03,26.90337371826172
2013-05-06,27.207199096679688
2013-05-07,27.481624603271484
2013-05-08,27.92266082763672
2013-05-09,27.697242736816406
2013-05-10,27.67763900756836
2013-05-13,27.795251846313477
2013-05-14,28.13827896118164
2013-05-15,28.001068115234375
2013-05-16,27.92266082763672
2013-05-17,28.17748260498047
2013-05-20,28.314697265625
2013-05-21,28.304893493652344
2013-05-22,28.167682647705078
2013-05-23,27.5698299407959
2013-05-24,27.001380920410156
2013-05-28,27.47182273864746
2013-05-29,27.305206298828125
2013-05-30,27.256202697753906
2013-05-31,26.90337371826172
2013-06-03,27.020980834960938
2013-06-04,26.97197723388672
2013-06-05,26.481937408447266
2013-06-06,26.579944610595703
2013-06-07,27.197397232055664
2013-06-10,27.020980834960938
2013-06-11,26.413328170776367
2013-06-12,26.070297241210938
2013-06-13,27.609033584594727
2013-06-14,27.216999053955078
2013-06-17,27.383615493774414
2013-06-18,27.47182273864746
2013-06-19,27.020980834960938
2013-06-20,26.37412452697754
2013-06-21,26.81516456604004
2013-06-24,26.521135330200195
2013-06-25,26.364322662353516
2013-06-26,26.27611541748047
2013-06-27,27.599233627319336
2013-06-28,27.236600875854492
2013-07-01,27.187597274780273
2013-07-02,27.609033584594727
2013-07-03,27.2268009185791
2013-07-05,27.765846252441406
2013-07-08,27.834453582763672
2013-07-09,28.148080825805664
2013-07-10,28.344097137451172
2013-07-11,28.90275001525879
2013-07-12,28.745935440063477
2013-07-15,28.304893493652344
2013-07-16,28.373502731323242
2013-07-17,28.275493621826172
2013-07-18,28.432308197021484
2013-07-19,28.72633171081543
2013-07-22,29.079164505004883
2013-07-23,29.020357131958008
2013-07-24,28.66752815246582
2013-07-25,28.22648811340332
2013-07-26,28.373502731323242
2013-07-29,28.677330017089844
2013-07-30,28.912546157836914
2013-07-31,29.157569885253906
2013-08-01,29.88283348083496
2013-08-02,29.794628143310547
2013-08-05,29.696617126464844
2013-08-06,29.088964462280273
2013-08-07,29.137969970703125
2013-08-08,29.735824584960938
2013-08-09,29.961240768432617
2013-08-12,30.07884979248047
2013-08-13,29.951440811157227
2013-08-14,30.02984619140625
2013-08-15,29.530004501342773
2013-08-16,29.66721534729004
2013-08-19,29.186975479125977
2013-08-20,29.294782638549805
2013-08-21,28.804737091064453
2013-08-22,28.941953659057617
2013-08-23,29.186975479125977
2013-08-26,29.706418991088867
2013-08-27,28.412704467773438
2013-08-28,28.17748260498047
2013-08-29,28.285293579101562
2013-08-30,27.824649810791016
2013-09-03,28.334299087524414
2013-09-04,28.785140991210938
2013-09-05,28.8243408203125
2013-09-06,29.157569885253906
2013-09-09,29.775022506713867
2013-09-10,30.186660766601562
2013-09-11,29.696617126464844
2013-09-12,29.088964462280273
2013-09-13,29.392791748046875
2013-09-16,30.09845542907715
2013-09-17,29.971040725708008
2013-09-18,30.647300720214844
2013-09-19,30.51988983154297
2013-09-20,29.902435302734375
2013-09-23,29.67701530456543
2013-09-24,30.15726089477539
2013-09-25,30.127853393554688
2013-09-26,30.127853393554688
2013-09-27,29.716218948364258
2013-09-30,29.422195434570312
2013-10-01,29.52020263671875
2013-10-02,29.75542449951172
2013-10-03,29.020357131958008
2013-10-04,29.21637535095215
2013-10-07,28.765535354614258
2013-10-08,28.246089935302734
2013-10-09,28.314697265625
2013-10-10,29.275178909301758
2013-10-11,29.275178909301758
2013-10-14,29.402591705322266
2013-10-15,28.843944549560547
2013-10-16,29.118364334106445
2013-10-17,29.618209838867188
2013-10-18,29.92203712463379
2013-10-21,29.931838989257812
2013-10-22,30.26506805419922
2013-10-23,29.500600814819336
2013-10-24,29.618209838867188
2013-10-25,29.745622634887695
2013-10-28,29.637815475463867
2013-10-29,30.02984619140625
2013-10-30,29.961240768432617
2013-10-31,31.156946182250977
2013-11-01,31.137346267700195
2013-11-04,31.21575164794922
2013-11-05,31.068740844726562
2013-11-06,31.107942581176758
2013-11-07,30.55909538269043
2013-11-08,31.28435707092285
2013-11-11,31.607786178588867
2013-11-12,31.695995330810547
2013-11-13,32.71528625488281
2013-11-14,32.9015007019043
2013-11-15,32.744686126708984
2013-11-18,32.636878967285156
2013-11-19,32.31344985961914
2013-11-20,31.833206176757812
2013-11-21,32.00962448120117
2013-11-22,32.33305358886719
2013-11-25,32.37225341796875
2013-11-26,32.18603515625
2013-11-27,32.45066452026367
2013-11-29,32.34285354614258
2013-12-02,32.86229705810547
2013-12-03,32.4212646484375
2013-12-04,32.87209701538086
2013-12-05,32.50946044921875
2013-12-06,32.950504302978516
2013-12-09,33.30332946777344
2013-12-10,33.03871536254883
2013-12-11,32.4212646484375
2013-12-12,32.666282653808594
2013-12-13,33.27393341064453
2013-12-16,33.66596603393555
2013-12-17,33.401344299316406
2013-12-18,33.99919128417969
2013-12-19,33.901187896728516
2013-12-20,33.96979904174805
2013-12-23,34.35203170776367
2013-12-24,34.67545700073242
2013-12-26,34.704856872558594
2013-12-27,34.68525314331055
2013-12-30,34.85187530517578
2013-12-31,35.06748962402344
2014-01-02,34.82246780395508
2014-01-03,34.16581344604492
2014-01-06,34.50883865356445
2014-01-07,34.67545700073242
2014-01-08,34.61664962768555
2014-01-09,34.48923873901367
2014-01-10,34.322628021240234
